Usuarios 1 e 2, Tipo: Cosseno, Taxa de Similaridade: 0.4026060938931021
Usuarios 1 e 8290, Tipo: Cosseno, Taxa de Similaridade: 0.3697285513957719
Usuarios 1 e 8291, Tipo: Cosseno, Taxa de Similaridade: 0.25405748609865325
Usuarios 1 e 8292, Tipo: Cosseno, Taxa de Similaridade: 0.7886234402116552
Usuarios 1 e 8293, Tipo: Cosseno, Taxa de Similaridade: 0.4679440996333183
Usuarios 1 e 8294, Tipo: Cosseno, Taxa de Similaridade: 0.7061073796443496
Usuarios 1 e 8295, Tipo: Cosseno, Taxa de Similaridade: 0.5678288164094674
Usuarios 1 e 8296, Tipo: Cosseno, Taxa de Similaridade: 0.8246725448910195
Usuarios 1 e 8297, Tipo: Cosseno, Taxa de Similaridade: 0.12662384424985162
Usuarios 1 e 8298, Tipo: Cosseno, Taxa de Similaridade: 0.46544569103152217
Usuarios 1 e 8299, Tipo: Cosseno, Taxa de Similaridade: 0.1822508294499626
Usuarios 1 e 8300, Tipo: Cosseno, Taxa de Similaridade: 0.6058561602708016
Usuarios 1 e 8301, Tipo: Cosseno, Taxa de Similaridade: 0.5829656312406107
Usuarios 1 e 8302, Tipo: Cosseno, Taxa de Similaridade: 0.6062885259468991
Usuarios 1 e 8303, Tipo: Cosseno, Taxa de Similaridade: 0.8203853702270889
Usuarios 1 e 8304, Tipo: Cosseno, Taxa de Similaridade: 0.3355494867697364
Usuarios 1 e 8305, Tipo: Cosseno, Taxa de Similaridade: 0.22328819663870195
Usuarios 1 e 8306, Tipo: Cosseno, Taxa de Similaridade: 0.4291315168506712
Usuarios 1 e 8307, Tipo: Cosseno, Taxa de Similaridade: 0.6652727609639477
Usuarios 1 e 8308, Tipo: Cosseno, Taxa de Similaridade: 0.6028781262338728
Usuarios 1 e 8309, Tipo: Cosseno, Taxa de Similaridade: 0.6123105195245351
Usuarios 1 e 8310, Tipo: Cosseno, Taxa de Similaridade: 0.16721027770774488
Usuarios 1 e 8311, Tipo: Cosseno, Taxa de Similaridade: 0.69754722435755
Usuarios 1 e 8312, Tipo: Cosseno, Taxa de Similaridade: 0.3503080268563228
Usuarios 1 e 8313, Tipo: Cosseno, Taxa de Similaridade: 0.446095870963399
Usuarios 1 e 8314, Tipo: Cosseno, Taxa de Similaridade: 0.1276827963123226
Usuarios 1 e 8315, Tipo: Cosseno, Taxa de Similaridade: 0.7235652173332463
Usuarios 1 e 8316, Tipo: Cosseno, Taxa de Similaridade: 0.4069262323458623
Usuarios 1 e 8317, Tipo: Cosseno, Taxa de Similaridade: 0.7196702180411527
Usuarios 1 e 8318, Tipo: Cosseno, Taxa de Similaridade: 0.16380190932786684
Usuarios 1 e 8319, Tipo: Cosseno, Taxa de Similaridade: 0.4605136772954925
Usuarios 1 e 8320, Tipo: Cosseno, Taxa de Similaridade: 0.2689772955700762
Usuarios 1 e 8321, Tipo: Cosseno, Taxa de Similaridade: 0.5955546347681941
Usuarios 1 e 8322, Tipo: Cosseno, Taxa de Similaridade: 0.8120528766779828
Usuarios 1 e 8323, Tipo: Cosseno, Taxa de Similaridade: 0.4046632569796814
Usuarios 1 e 8324, Tipo: Cosseno, Taxa de Similaridade: 0.3162825755318458
Usuarios 1 e 8325, Tipo: Cosseno, Taxa de Similaridade: 0.39845219522169606
Usuarios 1 e 8326, Tipo: Cosseno, Taxa de Similaridade: 0.4051431289473026
Usuarios 1 e 8327, Tipo: Cosseno, Taxa de Similaridade: 0.1775278226864366
Usuarios 1 e 8328, Tipo: Cosseno, Taxa de Similaridade: 0.2745562310461761
Usuarios 1 e 8329, Tipo: Cosseno, Taxa de Similaridade: 0.0037395806636950986
Usuarios 1 e 8330, Tipo: Cosseno, Taxa de Similaridade: 0.31050043360930674
Usuarios 1 e 8331, Tipo: Cosseno, Taxa de Similaridade: 0.4618777155303998
Usuarios 1 e 8332, Tipo: Cosseno, Taxa de Similaridade: 0.19817381386876118
Usuarios 1 e 8333, Tipo: Cosseno, Taxa de Similaridade: 0.11358190209835897
Usuarios 1 e 8334, Tipo: Cosseno, Taxa de Similaridade: 0.32686381860796665
Usuarios 1 e 8335, Tipo: Cosseno, Taxa de Similaridade: 0.3488761969308463
Usuarios 1 e 8336, Tipo: Cosseno, Taxa de Similaridade: 0.33701999466662147
Usuarios 1 e 8337, Tipo: Cosseno, Taxa de Similaridade: 0.4338675004457074
Usuarios 1 e 8338, Tipo: Cosseno, Taxa de Similaridade: 0.4028147135741931
Usuarios 1 e 8339, Tipo: Cosseno, Taxa de Similaridade: 0.44221889289115146
Usuarios 1 e 8340, Tipo: Cosseno, Taxa de Similaridade: 0.5368613799257421
Usuarios 1 e 8341, Tipo: Cosseno, Taxa de Similaridade: 0.5456395217605361
Usuarios 1 e 8342, Tipo: Cosseno, Taxa de Similaridade: 0.4560410435875847
Usuarios 1 e 8343, Tipo: Cosseno, Taxa de Similaridade: 0.6849808315611376
Usuarios 1 e 8344, Tipo: Cosseno, Taxa de Similaridade: 0.44799959860129124
Usuarios 1 e 8345, Tipo: Cosseno, Taxa de Similaridade: 0.7298095734394711
Usuarios 1 e 8346, Tipo: Cosseno, Taxa de Similaridade: 0.6299560355598021
Usuarios 1 e 8347, Tipo: Cosseno, Taxa de Similaridade: 0.3248971968112742
Usuarios 1 e 8348, Tipo: Cosseno, Taxa de Similaridade: 0.7756094811613087
Usuarios 1 e 8349, Tipo: Cosseno, Taxa de Similaridade: 0.53463717643327
Usuarios 1 e 8350, Tipo: Cosseno, Taxa de Similaridade: 0.6064418643197703
Usuarios 1 e 8351, Tipo: Cosseno, Taxa de Similaridade: 0.46972122032639735
Usuarios 1 e 8352, Tipo: Cosseno, Taxa de Similaridade: 0.8399707615367543
Usuarios 1 e 8353, Tipo: Cosseno, Taxa de Similaridade: 0.41704692473641214
Usuarios 1 e 8354, Tipo: Cosseno, Taxa de Similaridade: 0.29625273515412437
Usuarios 1 e 8355, Tipo: Cosseno, Taxa de Similaridade: 0.18390654696611772
Usuarios 1 e 8356, Tipo: Cosseno, Taxa de Similaridade: 0.5586675011575422
Usuarios 1 e 8357, Tipo: Cosseno, Taxa de Similaridade: 0.6530834367102732
Usuarios 1 e 8358, Tipo: Cosseno, Taxa de Similaridade: 0.6588475566777378
Usuarios 1 e 8359, Tipo: Cosseno, Taxa de Similaridade: 0.3904485782595698
Usuarios 1 e 8360, Tipo: Cosseno, Taxa de Similaridade: 0.2726196763300522
Usuarios 1 e 8361, Tipo: Cosseno, Taxa de Similaridade: 0.48380657498424345
Usuarios 1 e 8362, Tipo: Cosseno, Taxa de Similaridade: 0.6094783939837973
Usuarios 1 e 8363, Tipo: Cosseno, Taxa de Similaridade: 0.40902919299888146
Usuarios 1 e 8364, Tipo: Cosseno, Taxa de Similaridade: 0.28366967333419824
Usuarios 1 e 8365, Tipo: Cosseno, Taxa de Similaridade: 0.7825699337625283
Usuarios 1 e 8366, Tipo: Cosseno, Taxa de Similaridade: 0.15311287104464538
Usuarios 1 e 8367, Tipo: Cosseno, Taxa de Similaridade: 0.344741567833268
Usuarios 1 e 8368, Tipo: Cosseno, Taxa de Similaridade: 0.537600818539998
Usuarios 1 e 8369, Tipo: Cosseno, Taxa de Similaridade: 0.39690722112234117
Usuarios 1 e 8370, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 8371, Tipo: Cosseno, Taxa de Similaridade: 0.5264960683304851
Usuarios 1 e 8372, Tipo: Cosseno, Taxa de Similaridade: 0.13130520908101884
Usuarios 1 e 8373, Tipo: Cosseno, Taxa de Similaridade: 0.6103163611214063
Usuarios 1 e 8374, Tipo: Cosseno, Taxa de Similaridade: 0.11537772429292505
Usuarios 1 e 8375, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 8376, Tipo: Cosseno, Taxa de Similaridade: 0.2516268354506735
Usuarios 1 e 8377, Tipo: Cosseno, Taxa de Similaridade: 0.0218352649085388
Usuarios 1 e 8378, Tipo: Cosseno, Taxa de Similaridade: 0.6606961780592971
Usuarios 1 e 8379, Tipo: Cosseno, Taxa de Similaridade: 0.6292850637928866
Usuarios 1 e 8380, Tipo: Cosseno, Taxa de Similaridade: 0.7882445849791458
Usuarios 1 e 8381, Tipo: Cosseno, Taxa de Similaridade: 0.322952847613991
Usuarios 1 e 8382, Tipo: Cosseno, Taxa de Similaridade: 0.1397211016331964
Usuarios 1 e 8383, Tipo: Cosseno, Taxa de Similaridade: 0.1496027015151124
Usuarios 1 e 8384, Tipo: Cosseno, Taxa de Similaridade: 0.6616860775602833
Usuarios 1 e 8385, Tipo: Cosseno, Taxa de Similaridade: 0.40900690205243223
Usuarios 1 e 8386, Tipo: Cosseno, Taxa de Similaridade: 0.6551808649549627
Usuarios 1 e 8387, Tipo: Cosseno, Taxa de Similaridade: 0.4791718879767965
Usuarios 1 e 8388, Tipo: Cosseno, Taxa de Similaridade: 0.2863151815763752
Usuarios 1 e 8389, Tipo: Cosseno, Taxa de Similaridade: 0.4953095448377917
Usuarios 1 e 8390, Tipo: Cosseno, Taxa de Similaridade: 0.181838892392511
Usuarios 1 e 8391, Tipo: Cosseno, Taxa de Similaridade: 0.3257395252847076
Usuarios 1 e 8392, Tipo: Cosseno, Taxa de Similaridade: 0.6124666066567748
Usuarios 1 e 8393, Tipo: Cosseno, Taxa de Similaridade: 0.2616815927165687
Usuarios 1 e 8394, Tipo: Cosseno, Taxa de Similaridade: 0.1857322474433617
Usuarios 1 e 8395, Tipo: Cosseno, Taxa de Similaridade: 0.36426455745906045
Usuarios 1 e 8396, Tipo: Cosseno, Taxa de Similaridade: 0.7925113480155803
Usuarios 1 e 8397, Tipo: Cosseno, Taxa de Similaridade: 0.7034316483012738
Usuarios 1 e 8398, Tipo: Cosseno, Taxa de Similaridade: 0.46048047141914056
Usuarios 1 e 8399, Tipo: Cosseno, Taxa de Similaridade: 0.5484660751638913
Usuarios 1 e 8400, Tipo: Cosseno, Taxa de Similaridade: 0.5097221243357462
Usuarios 1 e 8401, Tipo: Cosseno, Taxa de Similaridade: 0.2257064189826309
Usuarios 1 e 8402, Tipo: Cosseno, Taxa de Similaridade: 0.20209441583999777
Usuarios 1 e 8403, Tipo: Cosseno, Taxa de Similaridade: 0.28311840837299773
Usuarios 1 e 8404, Tipo: Cosseno, Taxa de Similaridade: 0.3199203807046155
Usuarios 1 e 8405, Tipo: Cosseno, Taxa de Similaridade: 0.25209113434999636
Usuarios 1 e 8406, Tipo: Cosseno, Taxa de Similaridade: 0.19906724095543027
Usuarios 1 e 8407, Tipo: Cosseno, Taxa de Similaridade: 0.20653054713939606
Usuarios 1 e 8408, Tipo: Cosseno, Taxa de Similaridade: 0.21916444294444898
Usuarios 1 e 8409, Tipo: Cosseno, Taxa de Similaridade: 0.8284916257607214
Usuarios 1 e 8410, Tipo: Cosseno, Taxa de Similaridade: 0.5644896695593871
Usuarios 1 e 8411, Tipo: Cosseno, Taxa de Similaridade: 0.2541751906149661
Usuarios 1 e 8412, Tipo: Cosseno, Taxa de Similaridade: 0.6301417007054921
Usuarios 1 e 8413, Tipo: Cosseno, Taxa de Similaridade: 0.3046862654658332
Usuarios 1 e 8414, Tipo: Cosseno, Taxa de Similaridade: 0.172904763355436
Usuarios 1 e 8415, Tipo: Cosseno, Taxa de Similaridade: 0.3113661019444269
Usuarios 1 e 8416, Tipo: Cosseno, Taxa de Similaridade: 0.36672768109508874
Usuarios 1 e 8417, Tipo: Cosseno, Taxa de Similaridade: 0.37081953852877436
Usuarios 1 e 8418, Tipo: Cosseno, Taxa de Similaridade: 0.2602981954473678
Usuarios 1 e 8419, Tipo: Cosseno, Taxa de Similaridade: 0.5211263129965402
Usuarios 1 e 8420, Tipo: Cosseno, Taxa de Similaridade: 0.47601791551383255
Usuarios 1 e 8421, Tipo: Cosseno, Taxa de Similaridade: 0.4591531686679409
Usuarios 1 e 8422, Tipo: Cosseno, Taxa de Similaridade: 0.36450600077507705
Usuarios 1 e 8423, Tipo: Cosseno, Taxa de Similaridade: 0.4430049175192863
Usuarios 1 e 8424, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 8425, Tipo: Cosseno, Taxa de Similaridade: 0.13580327120748353
Usuarios 1 e 8426, Tipo: Cosseno, Taxa de Similaridade: 0.35300095950616406
Usuarios 1 e 8427, Tipo: Cosseno, Taxa de Similaridade: 0.7334408261585437
Usuarios 1 e 8428, Tipo: Cosseno, Taxa de Similaridade: 0.028711704159855026
Usuarios 1 e 8429, Tipo: Cosseno, Taxa de Similaridade: 0.3977737085863857
Usuarios 1 e 8430, Tipo: Cosseno, Taxa de Similaridade: 0.25070809449939013
Usuarios 1 e 8431, Tipo: Cosseno, Taxa de Similaridade: 0.25124568370596795
Usuarios 1 e 8432, Tipo: Cosseno, Taxa de Similaridade: 0.7199788578035674
Usuarios 1 e 8433, Tipo: Cosseno, Taxa de Similaridade: 0.6153915352556586
Usuarios 1 e 8434, Tipo: Cosseno, Taxa de Similaridade: 0.46870459528215885
Usuarios 1 e 8435, Tipo: Cosseno, Taxa de Similaridade: 0.6163958809410708
Usuarios 1 e 8436, Tipo: Cosseno, Taxa de Similaridade: 0.3787331650391785
Usuarios 1 e 8437, Tipo: Cosseno, Taxa de Similaridade: 0.3225547212792978
Usuarios 1 e 8438, Tipo: Cosseno, Taxa de Similaridade: 0.5863584956153232
Usuarios 1 e 8439, Tipo: Cosseno, Taxa de Similaridade: 0.3095951127931536
Usuarios 1 e 8440, Tipo: Cosseno, Taxa de Similaridade: 0.24398785233949938
Usuarios 1 e 8441, Tipo: Cosseno, Taxa de Similaridade: 0.3468737289628258
Usuarios 1 e 8442, Tipo: Cosseno, Taxa de Similaridade: 0.6699191651722589
Usuarios 1 e 8443, Tipo: Cosseno, Taxa de Similaridade: 0.4032600664035181
Usuarios 1 e 8444, Tipo: Cosseno, Taxa de Similaridade: 0.42102899265292754
Usuarios 1 e 8445, Tipo: Cosseno, Taxa de Similaridade: 0.5278562765092858
Usuarios 1 e 8446, Tipo: Cosseno, Taxa de Similaridade: 0.4442780070383109
Usuarios 1 e 8447, Tipo: Cosseno, Taxa de Similaridade: 0.24095178186903898
Usuarios 1 e 8448, Tipo: Cosseno, Taxa de Similaridade: 0.6927228419739592
Usuarios 1 e 8449, Tipo: Cosseno, Taxa de Similaridade: 0.04408040606406843
Usuarios 1 e 8450, Tipo: Cosseno, Taxa de Similaridade: 0.23778962906947923
Usuarios 1 e 8451, Tipo: Cosseno, Taxa de Similaridade: 0.5526210639959346
Usuarios 1 e 8452, Tipo: Cosseno, Taxa de Similaridade: 0.41064973813217576
Usuarios 1 e 8453, Tipo: Cosseno, Taxa de Similaridade: 0.4233507219281078
Usuarios 1 e 8454, Tipo: Cosseno, Taxa de Similaridade: 0.2177447861435136
Usuarios 1 e 8455, Tipo: Cosseno, Taxa de Similaridade: 0.1312559986038819
Usuarios 1 e 8456, Tipo: Cosseno, Taxa de Similaridade: 0.1569454470125725
Usuarios 1 e 8457, Tipo: Cosseno, Taxa de Similaridade: 0.5677752828212512
Usuarios 1 e 8458, Tipo: Cosseno, Taxa de Similaridade: 0.19143542534304703
Usuarios 1 e 8459, Tipo: Cosseno, Taxa de Similaridade: 0.5238436792838125
Usuarios 1 e 8460, Tipo: Cosseno, Taxa de Similaridade: 0.6447317676508905
Usuarios 1 e 8461, Tipo: Cosseno, Taxa de Similaridade: 0.6533357925437425
Usuarios 1 e 8462, Tipo: Cosseno, Taxa de Similaridade: 0.8731918963639101
Usuarios 1 e 8463, Tipo: Cosseno, Taxa de Similaridade: 0.3806588136807633
Usuarios 1 e 8464, Tipo: Cosseno, Taxa de Similaridade: 0.4467323291328566
Usuarios 1 e 8465, Tipo: Cosseno, Taxa de Similaridade: 0.562167283986605
Usuarios 1 e 8466, Tipo: Cosseno, Taxa de Similaridade: 0.2338506453569919
Usuarios 1 e 8467, Tipo: Cosseno, Taxa de Similaridade: 0.41292822477008156
Usuarios 1 e 8468, Tipo: Cosseno, Taxa de Similaridade: 0.5620709873398705
Usuarios 1 e 8469, Tipo: Cosseno, Taxa de Similaridade: 0.5839869854835986
Usuarios 1 e 8470, Tipo: Cosseno, Taxa de Similaridade: 0.47048226247221225
Usuarios 1 e 8471, Tipo: Cosseno, Taxa de Similaridade: 0.4753356991917308
Usuarios 1 e 8472, Tipo: Cosseno, Taxa de Similaridade: 0.35466189750862015
Usuarios 1 e 8473, Tipo: Cosseno, Taxa de Similaridade: 0.4761152641291715
Usuarios 1 e 8474, Tipo: Cosseno, Taxa de Similaridade: 0.562407575075516
Usuarios 1 e 8475, Tipo: Cosseno, Taxa de Similaridade: 0.4382910741165328
Usuarios 1 e 8476, Tipo: Cosseno, Taxa de Similaridade: 0.5296978550395712
Usuarios 1 e 8477, Tipo: Cosseno, Taxa de Similaridade: 0.3793066712575519
Usuarios 1 e 8478, Tipo: Cosseno, Taxa de Similaridade: 0.3715782286770382
Usuarios 1 e 8479, Tipo: Cosseno, Taxa de Similaridade: 0.7359355119725952
Usuarios 1 e 8480, Tipo: Cosseno, Taxa de Similaridade: 0.4014012394523519
Usuarios 1 e 8481, Tipo: Cosseno, Taxa de Similaridade: 0.2849522843848762
Usuarios 1 e 8482, Tipo: Cosseno, Taxa de Similaridade: 0.9004297417577384
Usuarios 1 e 8483, Tipo: Cosseno, Taxa de Similaridade: 0.572151893852678
Usuarios 1 e 8484, Tipo: Cosseno, Taxa de Similaridade: 0.20627637479142968
Usuarios 1 e 8485, Tipo: Cosseno, Taxa de Similaridade: 0.3210488931910751
Usuarios 1 e 8486, Tipo: Cosseno, Taxa de Similaridade: 0.6025585679577173
Usuarios 1 e 8487, Tipo: Cosseno, Taxa de Similaridade: 0.3003503892615986
Usuarios 1 e 8488, Tipo: Cosseno, Taxa de Similaridade: 0.788549754347081
Usuarios 1 e 8489, Tipo: Cosseno, Taxa de Similaridade: 0.7619672055192965
Usuarios 1 e 8490, Tipo: Cosseno, Taxa de Similaridade: 0.6266128240141514
Usuarios 1 e 8491, Tipo: Cosseno, Taxa de Similaridade: 0.11940255929638777
Usuarios 1 e 8492, Tipo: Cosseno, Taxa de Similaridade: 0.3556703074577401
Usuarios 1 e 8493, Tipo: Cosseno, Taxa de Similaridade: 0.44156165890974375
Usuarios 1 e 8494, Tipo: Cosseno, Taxa de Similaridade: 0.35862411102177955
Usuarios 1 e 8495, Tipo: Cosseno, Taxa de Similaridade: 0.6238388123011664
Usuarios 1 e 8496, Tipo: Cosseno, Taxa de Similaridade: 0.4184584391894577
Usuarios 1 e 8497, Tipo: Cosseno, Taxa de Similaridade: 0.3587506383608156
Usuarios 1 e 8498, Tipo: Cosseno, Taxa de Similaridade: 0.8158945923787336
Usuarios 1 e 8499, Tipo: Cosseno, Taxa de Similaridade: 0.33089662686250443
Usuarios 1 e 8500, Tipo: Cosseno, Taxa de Similaridade: 0.5585484432441127
Usuarios 1 e 8501, Tipo: Cosseno, Taxa de Similaridade: 0.20338319135727972
Usuarios 1 e 8502, Tipo: Cosseno, Taxa de Similaridade: 0.32990247781435317
Usuarios 1 e 8503, Tipo: Cosseno, Taxa de Similaridade: 0.5369824585555014
Usuarios 1 e 8504, Tipo: Cosseno, Taxa de Similaridade: 0.37763333827150963
Usuarios 1 e 8505, Tipo: Cosseno, Taxa de Similaridade: 0.37372211842669695
Usuarios 1 e 8506, Tipo: Cosseno, Taxa de Similaridade: 0.23371424442994515
Usuarios 1 e 8507, Tipo: Cosseno, Taxa de Similaridade: 0.3453388798072892
Usuarios 1 e 8508, Tipo: Cosseno, Taxa de Similaridade: 0.13580327120748353
Usuarios 1 e 8509, Tipo: Cosseno, Taxa de Similaridade: 0.424306667447735
Usuarios 1 e 8510, Tipo: Cosseno, Taxa de Similaridade: 0.40639704017190065
Usuarios 1 e 8511, Tipo: Cosseno, Taxa de Similaridade: 0.327723959113932
Usuarios 1 e 8512, Tipo: Cosseno, Taxa de Similaridade: 0.5812904960826355
Usuarios 1 e 8513, Tipo: Cosseno, Taxa de Similaridade: 0.28492611976093446
Usuarios 1 e 8514, Tipo: Cosseno, Taxa de Similaridade: 0.6703530554223123
Usuarios 1 e 8515, Tipo: Cosseno, Taxa de Similaridade: 0.23539596313463257
Usuarios 1 e 8516, Tipo: Cosseno, Taxa de Similaridade: 0.14795490759512192
Usuarios 1 e 8517, Tipo: Cosseno, Taxa de Similaridade: 0.354956530691568
Usuarios 1 e 8518, Tipo: Cosseno, Taxa de Similaridade: 0.4582912875018016
Usuarios 1 e 8519, Tipo: Cosseno, Taxa de Similaridade: 0.2623352033334371
Usuarios 1 e 8520, Tipo: Cosseno, Taxa de Similaridade: 0.6306945379478343
Usuarios 1 e 8521, Tipo: Cosseno, Taxa de Similaridade: 0.5493440110342764
Usuarios 1 e 8522, Tipo: Cosseno, Taxa de Similaridade: 0.6475261215745257
Usuarios 1 e 8523, Tipo: Cosseno, Taxa de Similaridade: 0.2989867145056793
Usuarios 1 e 8524, Tipo: Cosseno, Taxa de Similaridade: 0.40550583454972544
Usuarios 1 e 8525, Tipo: Cosseno, Taxa de Similaridade: 0.7009766654423131
Usuarios 1 e 8526, Tipo: Cosseno, Taxa de Similaridade: 0.5191955967843866
Usuarios 1 e 8527, Tipo: Cosseno, Taxa de Similaridade: 0.46920949719862204
Usuarios 1 e 8528, Tipo: Cosseno, Taxa de Similaridade: 0.15509736902323587
Usuarios 1 e 8529, Tipo: Cosseno, Taxa de Similaridade: 0.6777775155878593
Usuarios 1 e 8530, Tipo: Cosseno, Taxa de Similaridade: 0.2710729417239365
Usuarios 1 e 8531, Tipo: Cosseno, Taxa de Similaridade: 0.7214145952164566
Usuarios 1 e 8532, Tipo: Cosseno, Taxa de Similaridade: 0.4859116088649033
Usuarios 1 e 8533, Tipo: Cosseno, Taxa de Similaridade: 0.7397426730452317
Usuarios 1 e 8534, Tipo: Cosseno, Taxa de Similaridade: 0.32233188169591737
Usuarios 1 e 8535, Tipo: Cosseno, Taxa de Similaridade: 0.017207806671036604
Usuarios 1 e 8536, Tipo: Cosseno, Taxa de Similaridade: 0.6139793695361608
Usuarios 1 e 8537, Tipo: Cosseno, Taxa de Similaridade: 0.8782361093918765
Usuarios 1 e 8538, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 8539, Tipo: Cosseno, Taxa de Similaridade: 0.2764189790305729
Usuarios 1 e 8540, Tipo: Cosseno, Taxa de Similaridade: 0.5450175693822582
Usuarios 1 e 8541, Tipo: Cosseno, Taxa de Similaridade: 0.659621421064061
Usuarios 1 e 8542, Tipo: Cosseno, Taxa de Similaridade: 0.4864152940748554
Usuarios 1 e 8543, Tipo: Cosseno, Taxa de Similaridade: 0.6064505667222193
Usuarios 1 e 8544, Tipo: Cosseno, Taxa de Similaridade: 0.5592809600554655
Usuarios 1 e 8545, Tipo: Cosseno, Taxa de Similaridade: 0.42276257962427943
Usuarios 1 e 8546, Tipo: Cosseno, Taxa de Similaridade: 0.8783920829098074
Usuarios 1 e 8547, Tipo: Cosseno, Taxa de Similaridade: 0.6068602478015064
Usuarios 1 e 8548, Tipo: Cosseno, Taxa de Similaridade: 0.4304234727812865
Usuarios 1 e 8549, Tipo: Cosseno, Taxa de Similaridade: 0.6149875071494806
Usuarios 1 e 8550, Tipo: Cosseno, Taxa de Similaridade: 0.19089159134257508
Usuarios 1 e 8551, Tipo: Cosseno, Taxa de Similaridade: 0.5601138974727962
Usuarios 1 e 8552, Tipo: Cosseno, Taxa de Similaridade: 0.6211483556765248
Usuarios 1 e 8553, Tipo: Cosseno, Taxa de Similaridade: 0.36970838180632704
Usuarios 1 e 8554, Tipo: Cosseno, Taxa de Similaridade: 0.568773840189267
Usuarios 1 e 8555, Tipo: Cosseno, Taxa de Similaridade: 0.36693409155394935
Usuarios 1 e 8556, Tipo: Cosseno, Taxa de Similaridade: 0.026453446279166737
Usuarios 1 e 8557, Tipo: Cosseno, Taxa de Similaridade: 0.25971493269074397
Usuarios 1 e 8558, Tipo: Cosseno, Taxa de Similaridade: 0.14486659821164005
Usuarios 1 e 8559, Tipo: Cosseno, Taxa de Similaridade: 0.2603811031624054
Usuarios 1 e 8560, Tipo: Cosseno, Taxa de Similaridade: 0.6293536159831395
Usuarios 1 e 8561, Tipo: Cosseno, Taxa de Similaridade: 0.18028908742636998
Usuarios 1 e 8562, Tipo: Cosseno, Taxa de Similaridade: 0.2951169568428444
Usuarios 1 e 8563, Tipo: Cosseno, Taxa de Similaridade: 0.44379891373796954
Usuarios 1 e 8564, Tipo: Cosseno, Taxa de Similaridade: 0.2202407246495865
Usuarios 1 e 8565, Tipo: Cosseno, Taxa de Similaridade: 0.3845074953929836
Usuarios 1 e 8566, Tipo: Cosseno, Taxa de Similaridade: 0.6320953715019877
Usuarios 1 e 8567, Tipo: Cosseno, Taxa de Similaridade: 0.31099643195154647
Usuarios 1 e 8568, Tipo: Cosseno, Taxa de Similaridade: 0.44603614111036843
Usuarios 1 e 8569, Tipo: Cosseno, Taxa de Similaridade: 0.6537736173055738
Usuarios 1 e 8570, Tipo: Cosseno, Taxa de Similaridade: 0.41103760305314496
Usuarios 1 e 8571, Tipo: Cosseno, Taxa de Similaridade: 0.3379200504442275
Usuarios 1 e 8572, Tipo: Cosseno, Taxa de Similaridade: 0.12042382805080286
Usuarios 1 e 8573, Tipo: Cosseno, Taxa de Similaridade: 0.4745025203220739
Usuarios 1 e 8574, Tipo: Cosseno, Taxa de Similaridade: 0.38747109130888235
Usuarios 1 e 8575, Tipo: Cosseno, Taxa de Similaridade: 0.3247836377720301
Usuarios 1 e 8576, Tipo: Cosseno, Taxa de Similaridade: 0.6378685298491152
Usuarios 1 e 8577, Tipo: Cosseno, Taxa de Similaridade: 0.22652740100026073
Usuarios 1 e 8578, Tipo: Cosseno, Taxa de Similaridade: 0.15928701187551852
